,top5_sum,top10_sum,OligoID
0,0.5810451727192205,0.7626217891939769,Oligo14394
1,0.6,0.7243010752688172,Oligo44537
2,0.6823967711890717,0.7929214529649177,Oligo33843
3,0.7474262182566919,0.8517501715854495,Oligo33817
4,0.8375314861460957,0.9433249370277078,Oligo44773
5,0.6041763341067286,0.7466357308584687,Oligo44764
6,0.8197992700729927,0.8905109489051095,Oligo2939
7,0.7549591598599766,0.9171528588098017,Oligo31897
8,0.5816733067729084,0.7749003984063745,Oligo44076
9,0.7993113625184457,0.8883423512051156,Oligo44181
10,0.7598024978216672,0.8501306999709556,Oligo33471
11,0.8232189973614775,0.8905013192612137,Oligo44198
12,0.7263157894736842,0.8822966507177034,Oligo14403
13,0.7317193675889329,0.8769762845849802,Oligo33495
14,0.6564885496183206,0.7798982188295165,Oligo2903
15,0.9204693611473272,0.9986962190352021,Oligo44786
16,0.7145688800792864,0.8186323092170465,Oligo31855
17,0.5783673469387756,0.7322448979591837,Oligo14046
18,0.6700115785411038,0.8170590505596295,Oligo14117
19,0.8573224387177876,0.9434318038969202,Oligo14432
20,0.7752941176470588,0.9141176470588235,Oligo14420
21,0.4867579908675799,0.673972602739726,Oligo2568
22,0.7451377633711507,0.8557536466774717,Oligo44782
23,0.7947154471544715,0.9176829268292683,Oligo14372
24,0.7287066246056783,0.8911671924290221,Oligo2941
25,0.6904441453566622,0.847913862718708,Oligo2591
26,0.6837606837606838,0.8021978021978022,Oligo14238
27,0.45064935064935063,0.6415584415584416,Oligo14122
28,0.726027397260274,0.8584474885844748,Oligo31884
29,0.6877323420074349,0.815365551425031,Oligo31854
30,0.7926391382405745,0.8563734290843806,Oligo2947
31,0.8507840161861406,0.9018715225088518,Oligo14437
32,0.884469696969697,0.9507575757575758,Oligo31526
33,0.8921484037963762,0.9421915444348576,Oligo14376
34,0.6359583952451708,0.8157503714710252,Oligo44090
35,0.8024032042723631,0.9025367156208278,Oligo14431
36,0.6187624750499002,0.7784431137724551,Oligo2920
37,0.7287844036697247,0.8239678899082569,Oligo33815
38,0.842654028436019,0.9308056872037914,Oligo14143
39,0.9081455805892548,0.9826689774696707,Oligo14032
40,0.8473154362416108,0.9295302013422819,Oligo14130
41,0.6324074074074074,0.7888888888888889,Oligo2918
42,0.7335714285714285,0.8435714285714285,Oligo44758
43,0.8529411764705882,0.9235294117647059,Oligo31889
44,0.7243969948596283,0.8461842625543693,Oligo31507
45,0.8241017964071856,0.9041916167664671,Oligo14001
46,0.5840853158326497,0.7530762920426579,Oligo2589
47,0.8036154478225144,0.9276910435497124,Oligo14355
48,0.2847411444141689,0.5217983651226158,Oligo44752
49,0.43401983218916856,0.6079328756674295,Oligo33196
50,0.5010822510822511,0.6461038961038961,Oligo44546
51,0.8343337334933973,0.9123649459783914,Oligo33838
52,0.9869565217391304,1.0,Oligo14405
53,0.8478954081632653,0.8998724489795918,Oligo14105
54,0.5600706713780919,0.8074204946996466,Oligo14427
55,0.9446494464944649,0.996309963099631,Oligo44788
56,0.5891946992864424,0.7961264016309888,Oligo31530
57,0.6351805205709488,0.7670025188916877,Oligo44070
58,0.9102167182662538,0.9731682146542827,Oligo33178
59,0.6382513661202186,0.7650273224043715,Oligo2904
60,0.6819537658463833,0.8437733035048471,Oligo33810
61,0.6082603254067585,0.7609511889862328,Oligo44543
62,0.9165275459098498,0.994991652754591,Oligo2915
63,0.5975975975975976,0.7627627627627628,Oligo31504
64,0.6171735241502684,0.831331459238436,Oligo33155
65,0.40257879656160456,0.6590257879656161,Oligo2519
66,0.6200440528634361,0.7775330396475771,Oligo33169
67,0.8329389493610979,0.9157595835305253,Oligo31891
68,0.8895417156286721,0.9600470035252644,Oligo14234
69,0.44556451612903225,0.6355846774193549,Oligo31519
70,0.9275964391691395,0.9685459940652819,Oligo14084
71,0.8216123499142367,0.9416809605488851,Oligo2922
72,0.5204460966542751,0.7273853779429987,Oligo44523
73,0.609181871689229,0.7263095938787522,Oligo2131
74,0.9872958257713249,1.0,Oligo2136
75,0.6040540540540541,0.7905405405405406,Oligo33468
76,0.6092307692307692,0.7424175824175824,Oligo33816
77,0.5938908362543815,0.7971957936905358,Oligo31919
78,0.4502529510961214,0.6281618887015177,Oligo44079
79,0.6234887737478411,0.7979274611398963,Oligo31850
80,0.8590198397056892,0.9189331231112863,Oligo14388
81,0.6152450090744102,0.7898366606170599,Oligo2507
82,0.8279518072289157,0.9002409638554217,Oligo44056
83,0.6993865030674846,0.8394683026584867,Oligo14354
84,0.6370370370370371,0.8382716049382716,Oligo33702
85,0.6741943669119512,0.8162902816544024,Oligo33842
86,0.4205834683954619,0.5996758508914101,Oligo14402
87,0.6913069189828503,0.8261383796570076,Oligo44513
88,0.7637690776376908,0.9037823490378235,Oligo2111
89,0.5450035435861091,0.6265060240963856,Oligo14047
90,0.7848140178296956,0.8804180756225023,Oligo33715
91,0.7210144927536232,0.8396739130434783,Oligo14128
92,0.7516778523489933,0.8523489932885906,Oligo14081
93,0.5967741935483871,0.7620967741935484,Oligo33165
94,0.6794171220400729,0.8091074681238616,Oligo2510
95,0.8499156829679595,0.9662731871838112,Oligo44057
96,0.9934497816593887,1.0,Oligo33124
97,0.6425818882466281,0.8121387283236994,Oligo14124
98,0.9069995105237396,0.9632892804698973,Oligo31869
99,0.7566607460035524,0.8845470692717584,Oligo14004
100,0.588135593220339,0.7932203389830509,Oligo14126
101,0.7859712230215827,0.8723021582733813,Oligo31522
102,0.8745328350240257,0.9487453283502403,Oligo44787
103,0.7461024498886414,0.8626577579806979,Oligo33806
104,0.8464528668610302,0.9494655004859086,Oligo31882
105,0.6904260915307733,0.8119410836401894,Oligo14116
106,0.8436426116838488,0.9501718213058419,Oligo31853
107,0.7802197802197802,0.885989010989011,Oligo33416
108,0.6680960548885078,0.8816466552315609,Oligo14368
109,0.8309859154929577,0.9272300469483568,Oligo14400
110,0.8865877712031558,0.9546351084812623,Oligo14212
111,0.7847826086956522,0.8956521739130435,Oligo2924
112,0.5058528428093646,0.657190635451505,Oligo44790
113,0.6094040968342644,0.7965549348230913,Oligo31669
114,0.6426499032882012,0.8249516441005803,Oligo31858
115,0.6280743851229754,0.7624475104979004,Oligo33845
116,0.5777548918640577,0.7270854788877446,Oligo31693
117,0.7943262411347518,0.8971631205673759,Oligo14415
