,Identifier,drop,count,ratio
0,D7_L-8C5R5,-,537,56.64556962025317
1,I1_L-3C2R0,-,68,7.172995780590717
2,D2_L-1R2,-,19,2.0042194092827006
3,D2_L-3R0,-,17,1.7932489451476792
4,D1_L-1C1R2,-,16,1.6877637130801686
5,D8_L-4C2R7,-,14,1.4767932489451476
6,D1_L-3C1R0,-,12,1.2658227848101267
7,D12_L-12C2R3,-,11,1.160337552742616
8,D4_L-2C1R4,-,8,0.8438818565400843
9,D7_L-2C1R7,-,7,0.7383966244725738
10,D3_L-5C1R0,-,7,0.7383966244725738
11,D6_L-7C1R1,-,7,0.7383966244725738
12,D21_L-22C3R3,-,6,0.6329113924050633
13,D5_L-1R5,-,5,0.5274261603375527
14,D15_L-17C3R2,-,5,0.5274261603375527
15,D5_L-3C1R4,-,4,0.42194092827004215
16,D6_L-1R6,-,4,0.42194092827004215
17,D17_L-5C2R15,-,4,0.42194092827004215
18,D3_L-1R3,-,4,0.42194092827004215
19,D23_L-14C3R13,-,4,0.42194092827004215
20,D18_L-19C2R2,-,4,0.42194092827004215
21,D18_L-11C2R10,-,4,0.42194092827004215
22,D4_L-5R0,-,3,0.31645569620253167
23,D22_L-23C2R2,-,3,0.31645569620253167
24,I1_L-1C2R2,-,3,0.31645569620253167
25,I1_L-1R0,-,3,0.31645569620253167
26,D5_L-6R0,-,3,0.31645569620253167
27,D12_L-4C1R10,-,3,0.31645569620253167
28,D12_L-1C1R13,-,3,0.31645569620253167
29,D14_L-15C2R2,-,3,0.31645569620253167
30,D25_L-25C2R3,-,3,0.31645569620253167
31,D10_L-1C1R11,-,3,0.31645569620253167
32,D21_L-13C2R11,-,3,0.31645569620253167
33,D3_L-3R1,-,2,0.21097046413502107
34,D8_L-8C1R2,-,2,0.21097046413502107
35,D11_L-12C1R1,-,2,0.21097046413502107
36,D29_L-18C2R14,-,2,0.21097046413502107
37,D3_L-2R2,-,2,0.21097046413502107
38,D2_L-2R1,-,2,0.21097046413502107
39,D8_L-1R8,-,2,0.21097046413502107
40,D17_L-2C2R18,-,2,0.21097046413502107
41,D25_L-4C2R24,-,2,0.21097046413502107
42,D10_L-9C1R3,-,2,0.21097046413502107
43,D11_L-1R11,-,2,0.21097046413502107
44,D14_L-2C1R14,-,2,0.21097046413502107
45,D4_L-3R2,-,2,0.21097046413502107
46,D4_L-4R1,-,2,0.21097046413502107
47,D9_L-1R9,-,2,0.21097046413502107
48,D26_L-13C2R16,-,2,0.21097046413502107
49,D27_L-5C2R25,-,2,0.21097046413502107
50,D15_L-3C1R14,-,2,0.21097046413502107
51,D19_L-2C2R20,-,2,0.21097046413502107
52,I2_L-3C2R0,-,1,0.10548523206751054
53,D27_L-28C1R1,-,1,0.10548523206751054
54,D8_L-9R0,-,1,0.10548523206751054
55,D14_L-4C1R12,-,1,0.10548523206751054
56,D5_L-5R1,-,1,0.10548523206751054
57,D24_L-5C2R22,-,1,0.10548523206751054
58,D5_L-4R2,-,1,0.10548523206751054
59,D9_L-10R0,-,1,0.10548523206751054
60,D26_L-15C1R13,-,1,0.10548523206751054
61,D10_L-5C1R7,-,1,0.10548523206751054
62,D12_L-6C1R8,-,1,0.10548523206751054
63,D6_L-3R4,-,1,0.10548523206751054
64,D24_L-2C1R24,-,1,0.10548523206751054
65,D24_L-25C1R1,-,1,0.10548523206751054
66,D10_L-11R0,-,1,0.10548523206751054
67,I2_L-2C1R0,-,1,0.10548523206751054
68,D27_L-18C1R11,-,1,0.10548523206751054
69,D29_L-1C1R30,-,1,0.10548523206751054
70,I2_L-2C2R1,-,1,0.10548523206751054
71,D27_L-16C1R13,-,1,0.10548523206751054
72,D30_L-19C1R13,-,1,0.10548523206751054
