,Identifier,drop,count,ratio
0,D3_L-3C4R5,-,154,16.244725738396625
1,D8_L-4C4R9,-,151,15.928270042194093
2,D4_L-5C2R2,-,76,8.016877637130802
3,D25_L-26C6R6,-,56,5.9071729957805905
4,I1_L-2C1R0,-,54,5.69620253164557
5,D7_L-5C3R6,-,50,5.274261603375527
6,D14_L-4C3R14,-,23,2.4261603375527425
7,D2_L-3R0,-,21,2.2151898734177213
8,D1_L-1R1,-,15,1.5822784810126582
9,D1_L-2R0,-,14,1.4767932489451476
10,D22_L-25C4R2,-,14,1.4767932489451476
11,D12_L-12C2R3,-,12,1.2658227848101267
12,I1_L-1C1R1,-,11,1.160337552742616
13,D2_L-1R2,-,11,1.160337552742616
14,D21_L-5C4R21,-,9,0.949367088607595
15,D17_L-13C3R8,-,8,0.8438818565400843
16,D19_L-17C3R6,-,7,0.7383966244725738
17,D16_L-14C3R6,-,7,0.7383966244725738
18,D16_L-17C2R2,-,7,0.7383966244725738
19,D19_L-20C2R2,-,7,0.7383966244725738
20,D23_L-13C3R14,-,6,0.6329113924050633
21,D30_L-25C3R9,-,6,0.6329113924050633
22,D13_L-14C2R2,-,6,0.6329113924050633
23,D29_L-30C2R2,-,5,0.5274261603375527
24,D30_L-14C5R22,-,5,0.5274261603375527
25,D13_L-4C2R12,-,5,0.5274261603375527
26,D3_L-4R0,-,5,0.5274261603375527
27,I1_L-1R0,-,5,0.5274261603375527
28,D27_L-28C2R2,-,5,0.5274261603375527
29,D8_L-9C1R1,-,5,0.5274261603375527
30,D5_L-6R0,-,4,0.42194092827004215
31,D5_L-1R5,-,4,0.42194092827004215
32,D7_L-1R7,-,4,0.42194092827004215
33,D6_L-1R6,-,4,0.42194092827004215
34,D6_L-7R0,-,4,0.42194092827004215
35,D4_L-1R4,-,4,0.42194092827004215
36,D10_L-2C1R10,-,4,0.42194092827004215
37,D26_L-22C2R7,-,3,0.31645569620253167
38,D24_L-4C2R23,-,3,0.31645569620253167
39,D20_L-16C2R7,-,3,0.31645569620253167
40,D30_L-28C2R5,-,3,0.31645569620253167
41,D6_L-3C1R5,-,3,0.31645569620253167
42,D22_L-20C2R5,-,3,0.31645569620253167
43,D10_L-10C1R2,-,3,0.31645569620253167
44,D26_L-16C2R13,-,3,0.31645569620253167
45,D19_L-11C2R11,-,2,0.21097046413502107
46,D10_L-11R0,-,2,0.21097046413502107
47,D28_L-26C2R5,-,2,0.21097046413502107
48,D9_L-1R9,-,2,0.21097046413502107
49,D12_L-13R0,-,2,0.21097046413502107
50,D25_L-16C2R12,-,2,0.21097046413502107
51,D9_L-14C4R0,-,2,0.21097046413502107
52,D22_L-13C2R12,-,2,0.21097046413502107
53,D12_L-1R12,-,2,0.21097046413502107
54,D11_L-12R0,-,2,0.21097046413502107
55,D11_L-1R11,-,2,0.21097046413502107
56,D7_L-8R0,-,2,0.21097046413502107
57,D17_L-18C1R1,-,2,0.21097046413502107
58,D27_L-2C2R28,-,2,0.21097046413502107
59,D9_L-4C1R7,-,2,0.21097046413502107
60,D19_L-6C2R16,-,2,0.21097046413502107
61,D12_L-3C1R11,-,2,0.21097046413502107
62,D2_L-2R1,-,2,0.21097046413502107
63,D15_L-4C1R13,-,2,0.21097046413502107
64,D29_L-1C3R32,-,1,0.10548523206751054
65,D17_L-1C2R19,-,1,0.10548523206751054
66,D11_L-9C1R4,-,1,0.10548523206751054
67,D15_L-15C1R2,-,1,0.10548523206751054
68,D24_L-1C1R25,-,1,0.10548523206751054
69,D28_L-1C1R29,-,1,0.10548523206751054
70,D24_L-19C1R7,-,1,0.10548523206751054
71,D15_L-1C1R16,-,1,0.10548523206751054
72,D15_L-10C1R7,-,1,0.10548523206751054
73,D13_L-1R13,-,1,0.10548523206751054
74,D25_L-18C1R9,-,1,0.10548523206751054
75,D21_L-10C1R13,-,1,0.10548523206751054
76,D30_L-19C1R13,-,1,0.10548523206751054
77,D23_L-19C1R6,-,1,0.10548523206751054
78,I2_L-2C1R0,-,1,0.10548523206751054
79,D14_L-10C1R6,-,1,0.10548523206751054
80,D12_L-5C1R9,-,1,0.10548523206751054
81,D16_L-1C1R17,-,1,0.10548523206751054
82,D30_L-21C1R11,-,1,0.10548523206751054
83,I2_L-1C1R1,-,1,0.10548523206751054
84,I2_L-2C2R1,-,1,0.10548523206751054
85,D6_L-5R2,-,1,0.10548523206751054
86,D5_L-3R3,-,1,0.10548523206751054
87,D21_L-8C1R15,-,1,0.10548523206751054
88,D7_L-6R2,-,1,0.10548523206751054
89,D28_L-6C2R25,-,1,0.10548523206751054
90,D21_L-21C1R2,-,1,0.10548523206751054
91,D20_L-7C1R15,-,1,0.10548523206751054
92,D6_L-6R1,-,1,0.10548523206751054
93,D25_L-1R25,-,1,0.10548523206751054
94,D20_L-10C1R12,-,1,0.10548523206751054
95,D24_L-13C1R13,-,1,0.10548523206751054
96,D30_L-1R30,-,1,0.10548523206751054
