,Identifier,drop,count,ratio
0,D7_L-7C6R7,-,631,66.14255765199162
1,D1_L-2C2R2,-,82,8.59538784067086
2,D2_L-2C1R2,-,44,4.612159329140461
3,D2_L-3R0,-,12,1.257861635220126
4,I1_L-2C3R2,-,8,0.8385744234800839
5,D9_L-9C2R3,-,8,0.8385744234800839
6,D12_L-12C2R3,-,8,0.8385744234800839
7,D3_L-1R3,-,7,0.7337526205450734
8,D6_L-7C1R1,-,6,0.628930817610063
9,D12_L-7C3R9,-,5,0.5241090146750524
10,D6_L-1C1R7,-,5,0.5241090146750524
11,D14_L-10C3R8,-,4,0.41928721174004197
12,D5_L-1R5,-,4,0.41928721174004197
13,D3_L-4R0,-,4,0.41928721174004197
14,D4_L-1R4,-,4,0.41928721174004197
15,D22_L-22C2R3,-,3,0.3144654088050315
16,D11_L-2C1R11,-,3,0.3144654088050315
17,D8_L-9C1R1,-,3,0.3144654088050315
18,D4_L-5R0,-,3,0.3144654088050315
19,D21_L-12C3R13,-,3,0.3144654088050315
20,D16_L-8C3R12,-,3,0.3144654088050315
21,D8_L-1R8,-,2,0.20964360587002098
22,D15_L-5C2R13,-,2,0.20964360587002098
23,D14_L-15C2R2,-,2,0.20964360587002098
24,D6_L-3C1R5,-,2,0.20964360587002098
25,D11_L-12C1R1,-,2,0.20964360587002098
26,D5_L-7C1R0,-,2,0.20964360587002098
27,I1_L-1R0,-,2,0.20964360587002098
28,D22_L-19C2R6,-,2,0.20964360587002098
29,D17_L-5C2R15,-,2,0.20964360587002098
30,D26_L-26C2R3,-,2,0.20964360587002098
31,D6_L-5C1R3,-,2,0.20964360587002098
32,D7_L-10C2R0,-,2,0.20964360587002098
33,D25_L-2C3R27,-,2,0.20964360587002098
34,D23_L-3C2R23,-,2,0.20964360587002098
35,D3_L-2R2,-,2,0.20964360587002098
36,D10_L-1C1R11,-,2,0.20964360587002098
37,D9_L-1R9,-,2,0.20964360587002098
38,D13_L-11C2R5,-,2,0.20964360587002098
39,D30_L-10C4R25,-,2,0.20964360587002098
40,D19_L-2C3R21,-,2,0.20964360587002098
41,D3_L-3R1,-,2,0.20964360587002098
42,D29_L-21C2R11,-,2,0.20964360587002098
43,D13_L-6C2R10,-,1,0.10482180293501049
44,D18_L-9C2R12,-,1,0.10482180293501049
45,D23_L-11C2R15,-,1,0.10482180293501049
46,D26_L-2C2R27,-,1,0.10482180293501049
47,D8_L-4C1R6,-,1,0.10482180293501049
48,D17_L-12C2R8,-,1,0.10482180293501049
49,D12_L-1R12,-,1,0.10482180293501049
50,D27_L-22C2R8,-,1,0.10482180293501049
51,D4_L-3R2,-,1,0.10482180293501049
52,D14_L-1R14,-,1,0.10482180293501049
53,D20_L-2C2R21,-,1,0.10482180293501049
54,D21_L-22C1R1,-,1,0.10482180293501049
55,D27_L-2C1R27,-,1,0.10482180293501049
56,D24_L-1C2R26,-,1,0.10482180293501049
57,D9_L-10R0,-,1,0.10482180293501049
58,D21_L-2C1R21,-,1,0.10482180293501049
59,D13_L-15C2R1,-,1,0.10482180293501049
60,D12_L-14C1R0,-,1,0.10482180293501049
61,D13_L-1R13,-,1,0.10482180293501049
62,D28_L-1R28,-,1,0.10482180293501049
63,D14_L-6C1R10,-,1,0.10482180293501049
64,D10_L-12C1R0,-,1,0.10482180293501049
65,D25_L-26C1R1,-,1,0.10482180293501049
66,D15_L-1R15,-,1,0.10482180293501049
67,D18_L-1C2R20,-,1,0.10482180293501049
68,D8_L-6C1R4,-,1,0.10482180293501049
69,D29_L-1R29,-,1,0.10482180293501049
70,D5_L-3R3,-,1,0.10482180293501049
71,D22_L-1C1R23,-,1,0.10482180293501049
72,D16_L-3C1R15,-,1,0.10482180293501049
73,D18_L-6C1R14,-,1,0.10482180293501049
74,D30_L-30C1R2,-,1,0.10482180293501049
75,D30_L-1R30,-,1,0.10482180293501049
76,D5_L-5R1,-,1,0.10482180293501049
77,D16_L-1R16,-,1,0.10482180293501049
78,D23_L-24C1R1,-,1,0.10482180293501049
79,D24_L-24C1R2,-,1,0.10482180293501049
80,D20_L-8C1R14,-,1,0.10482180293501049
81,D17_L-1R17,-,1,0.10482180293501049
82,D10_L-8C1R4,-,1,0.10482180293501049
83,D19_L-20C1R1,-,1,0.10482180293501049
84,D4_L-4R1,-,1,0.10482180293501049
85,D24_L-8C2R19,-,1,0.10482180293501049
86,D4_L-2R3,-,1,0.10482180293501049
87,D14_L-3C1R13,-,1,0.10482180293501049
88,D19_L-11C1R10,-,1,0.10482180293501049
89,D5_L-4R2,-,1,0.10482180293501049
90,D20_L-20C1R2,-,1,0.10482180293501049
91,D29_L-30C1R1,-,1,0.10482180293501049
92,D15_L-15C1R2,-,1,0.10482180293501049
93,D28_L-7C2R24,-,1,0.10482180293501049
94,D20_L-6C2R17,-,1,0.10482180293501049
95,D21_L-6C2R18,-,1,0.10482180293501049
96,D30_L-19C1R13,-,1,0.10482180293501049
97,D11_L-5C1R8,-,1,0.10482180293501049
98,D5_L-2R4,-,1,0.10482180293501049
99,D15_L-8C1R9,-,1,0.10482180293501049
100,D29_L-18C1R13,-,1,0.10482180293501049
101,D24_L-4C1R22,-,1,0.10482180293501049
102,D18_L-11C1R9,-,1,0.10482180293501049
