,Identifier,drop,count,ratio
0,I1_L-2C1R0,-,252,26.08695652173913
1,D2_L-4C3R2,-,179,18.530020703933747
2,D5_L-5C3R4,-,77,7.971014492753622
3,D6_L-6C2R3,-,24,2.484472049689441
4,D1_L-2R0,-,16,1.6563146997929608
5,D3_L-2C2R4,-,14,1.4492753623188406
6,I1_L-1R0,-,12,1.2422360248447204
7,D1_L-1R1,-,12,1.2422360248447204
8,D6_L-3C1R5,-,12,1.2422360248447204
9,D9_L-9C2R3,-,9,0.9316770186335404
10,D4_L-4C1R2,-,8,0.8281573498964804
11,D10_L-10C2R3,-,8,0.8281573498964804
12,I1_L-1C1R1,-,8,0.8281573498964804
13,D3_L-5C1R0,-,7,0.7246376811594203
14,D5_L-6R0,-,7,0.7246376811594203
15,D4_L-6C1R0,-,7,0.7246376811594203
16,D5_L-1C1R6,-,7,0.7246376811594203
17,D6_L-8C1R0,-,6,0.6211180124223602
18,D4_L-1C1R5,-,6,0.6211180124223602
19,D27_L-4C3R27,-,5,0.5175983436853002
20,D7_L-3C1R6,-,5,0.5175983436853002
21,D6_L-1R6,-,5,0.5175983436853002
22,D25_L-16C2R12,-,4,0.4140786749482402
23,D27_L-23C2R7,-,4,0.4140786749482402
24,D7_L-9C1R0,-,4,0.4140786749482402
25,D25_L-2C4R28,-,4,0.4140786749482402
26,D29_L-29C2R3,-,3,0.3105590062111801
27,D18_L-4C2R17,-,3,0.3105590062111801
28,D24_L-11C2R16,-,3,0.3105590062111801
29,D30_L-5C2R28,-,3,0.3105590062111801
30,D27_L-14C2R16,-,3,0.3105590062111801
31,D7_L-1R7,-,3,0.3105590062111801
32,D9_L-1C1R10,-,3,0.3105590062111801
33,D22_L-16C2R9,-,3,0.3105590062111801
34,D10_L-11R0,-,3,0.3105590062111801
35,D21_L-16C2R8,-,3,0.3105590062111801
36,D11_L-3C1R10,-,3,0.3105590062111801
37,D12_L-13R0,-,3,0.3105590062111801
38,I2_L-2C1R0,-,3,0.3105590062111801
39,D11_L-13C1R0,-,3,0.3105590062111801
40,D3_L-3R1,-,3,0.3105590062111801
41,D8_L-8C1R2,-,3,0.3105590062111801
42,D9_L-10R0,-,3,0.3105590062111801
43,D7_L-6C1R3,-,2,0.2070393374741201
44,D8_L-10C1R0,-,2,0.2070393374741201
45,D15_L-3C1R14,-,2,0.2070393374741201
46,D14_L-3C1R13,-,2,0.2070393374741201
47,I2_L-4C5R2,-,2,0.2070393374741201
48,I2_L-1C1R1,-,2,0.2070393374741201
49,I2_L-1R0,-,2,0.2070393374741201
50,D8_L-1R8,-,2,0.2070393374741201
51,D12_L-1C1R13,-,2,0.2070393374741201
52,D22_L-23C1R1,-,2,0.2070393374741201
53,D29_L-1C2R31,-,2,0.2070393374741201
54,D21_L-3C2R21,-,2,0.2070393374741201
55,D16_L-2C2R17,-,2,0.2070393374741201
56,D12_L-7C1R7,-,2,0.2070393374741201
57,D10_L-1R10,-,2,0.2070393374741201
58,D11_L-1R11,-,2,0.2070393374741201
59,D19_L-1C2R21,-,2,0.2070393374741201
60,D28_L-2C1R28,-,2,0.2070393374741201
61,D11_L-10C1R3,-,2,0.2070393374741201
62,D29_L-7C2R25,-,2,0.2070393374741201
63,D7_L-4R4,-,2,0.2070393374741201
64,D13_L-1C1R14,-,1,0.10351966873706005
65,D14_L-1R14,-,1,0.10351966873706005
66,D18_L-18C1R2,-,1,0.10351966873706005
67,D25_L-12C1R15,-,1,0.10351966873706005
68,D29_L-4C1R27,-,1,0.10351966873706005
69,D4_L-2R3,-,1,0.10351966873706005
70,D29_L-22C1R9,-,1,0.10351966873706005
71,D30_L-17C1R15,-,1,0.10351966873706005
72,D28_L-19C1R11,-,1,0.10351966873706005
73,D29_L-19C1R12,-,1,0.10351966873706005
74,D8_L-3R6,-,1,0.10351966873706005
75,D26_L-16C1R12,-,1,0.10351966873706005
76,D26_L-19C1R9,-,1,0.10351966873706005
77,D28_L-22C1R8,-,1,0.10351966873706005
78,D18_L-20C1R0,-,1,0.10351966873706005
79,D22_L-1R22,-,1,0.10351966873706005
80,D23_L-1R23,-,1,0.10351966873706005
81,D29_L-30R0,-,1,0.10351966873706005
82,D26_L-28C1R0,-,1,0.10351966873706005
83,D23_L-4C1R21,-,1,0.10351966873706005
84,D10_L-7R4,-,1,0.10351966873706005
85,D24_L-15C1R11,-,1,0.10351966873706005
86,D16_L-18C1R0,-,1,0.10351966873706005
87,D27_L-29C1R0,-,1,0.10351966873706005
88,D19_L-20R0,-,1,0.10351966873706005
89,D23_L-16C1R9,-,1,0.10351966873706005
90,D18_L-1R18,-,1,0.10351966873706005
91,D20_L-20C1R2,-,1,0.10351966873706005
92,D11_L-8R4,-,1,0.10351966873706005
93,D13_L-14R0,-,1,0.10351966873706005
94,D15_L-16R0,-,1,0.10351966873706005
95,D25_L-19C1R8,-,1,0.10351966873706005
96,D24_L-19C1R7,-,1,0.10351966873706005
97,D25_L-26R0,-,1,0.10351966873706005
98,D26_L-23C1R5,-,1,0.10351966873706005
99,D28_L-29R0,-,1,0.10351966873706005
100,D7_L-7R1,-,1,0.10351966873706005
101,D9_L-6R4,-,1,0.10351966873706005
102,D16_L-3R14,-,1,0.10351966873706005
103,D14_L-7C1R9,-,1,0.10351966873706005
104,D26_L-1R26,-,1,0.10351966873706005
105,D14_L-15R0,-,1,0.10351966873706005
106,D24_L-25R0,-,1,0.10351966873706005
107,D23_L-24R0,-,1,0.10351966873706005
108,D11_L-11R1,-,1,0.10351966873706005
109,D16_L-7C1R11,-,1,0.10351966873706005
110,D19_L-18C1R3,-,1,0.10351966873706005
111,D17_L-1R17,-,1,0.10351966873706005
112,D9_L-3R7,-,1,0.10351966873706005
113,D13_L-13C1R2,-,1,0.10351966873706005
114,D12_L-8R5,-,1,0.10351966873706005
115,D24_L-1R24,-,1,0.10351966873706005
116,D17_L-7C1R12,-,1,0.10351966873706005
117,D25_L-23C1R4,-,1,0.10351966873706005
118,D13_L-7C1R8,-,1,0.10351966873706005
119,D17_L-18R0,-,1,0.10351966873706005
120,D20_L-21R0,-,1,0.10351966873706005
121,D8_L-5R4,-,1,0.10351966873706005
122,D10_L-3R8,-,1,0.10351966873706005
123,D28_L-28C1R2,-,1,0.10351966873706005
124,D21_L-20C1R3,-,1,0.10351966873706005
125,D20_L-15C1R7,-,1,0.10351966873706005
126,D12_L-9R4,-,1,0.10351966873706005
127,D11_L-7R5,-,1,0.10351966873706005
128,D12_L-3R10,-,1,0.10351966873706005
129,D9_L-2R8,-,1,0.10351966873706005
130,D8_L-4R5,-,1,0.10351966873706005
131,D8_L-2R7,-,1,0.10351966873706005
132,D15_L-1R15,-,1,0.10351966873706005
133,D30_L-1R30,-,1,0.10351966873706005
134,D9_L-4R6,-,1,0.10351966873706005
135,D23_L-7C1R18,-,1,0.10351966873706005
136,D14_L-13C1R3,-,1,0.10351966873706005
137,D10_L-6R5,-,1,0.10351966873706005
138,D11_L-4R8,-,1,0.10351966873706005
139,D30_L-29C1R3,-,1,0.10351966873706005
140,D9_L-5R5,-,1,0.10351966873706005
141,D25_L-13R13,-,1,0.10351966873706005
142,D21_L-22R0,-,1,0.10351966873706005
143,D24_L-7C1R19,-,1,0.10351966873706005
144,D24_L-5C1R21,-,1,0.10351966873706005
145,D12_L-11R2,-,1,0.10351966873706005
146,D19_L-3R17,-,1,0.10351966873706005
147,D10_L-5R6,-,1,0.10351966873706005
148,D25_L-6C1R21,-,1,0.10351966873706005
149,D25_L-3R23,-,1,0.10351966873706005
150,D8_L-6R3,-,1,0.10351966873706005
151,D28_L-5C1R25,-,1,0.10351966873706005
152,D12_L-4R9,-,1,0.10351966873706005
153,D12_L-12R1,-,1,0.10351966873706005
154,D18_L-5R14,-,1,0.10351966873706005
155,D30_L-31R0,-,1,0.10351966873706005
156,D23_L-9C1R16,-,1,0.10351966873706005
157,D11_L-5R7,-,1,0.10351966873706005
158,D29_L-10C1R21,-,1,0.10351966873706005
159,D12_L-5R8,-,1,0.10351966873706005
160,D13_L-3R11,-,1,0.10351966873706005
161,D12_L-2R11,-,1,0.10351966873706005
162,D29_L-20R10,-,1,0.10351966873706005
163,D28_L-9C1R21,-,1,0.10351966873706005
164,D25_L-17R9,-,1,0.10351966873706005
165,D10_L-4R7,-,1,0.10351966873706005
166,D24_L-12R13,-,1,0.10351966873706005
167,D27_L-8C1R21,-,1,0.10351966873706005
168,D20_L-6C1R16,-,1,0.10351966873706005
169,D11_L-6R6,-,1,0.10351966873706005
170,D27_L-15R13,-,1,0.10351966873706005
171,D26_L-17R10,-,1,0.10351966873706005
172,D29_L-2R28,-,1,0.10351966873706005
173,D10_L-2R9,-,1,0.10351966873706005
174,D22_L-8C1R16,-,1,0.10351966873706005
175,D26_L-14R13,-,1,0.10351966873706005
176,D28_L-3R26,-,1,0.10351966873706005
177,D20_L-3R18,-,1,0.10351966873706005
178,D24_L-3R22,-,1,0.10351966873706005
179,D28_L-16R13,-,1,0.10351966873706005
180,D20_L-1R20,-,1,0.10351966873706005
181,D20_L-7R14,-,1,0.10351966873706005
182,D19_L-6R14,-,1,0.10351966873706005
183,D22_L-13R10,-,1,0.10351966873706005
184,D22_L-9R14,-,1,0.10351966873706005
185,D22_L-17R6,-,1,0.10351966873706005
186,D26_L-13R14,-,1,0.10351966873706005
187,D19_L-5C1R16,-,1,0.10351966873706005
188,D30_L-18R13,-,1,0.10351966873706005
189,D29_L-16R14,-,1,0.10351966873706005
190,D28_L-20R9,-,1,0.10351966873706005
191,D23_L-11R13,-,1,0.10351966873706005
192,D25_L-20R6,-,1,0.10351966873706005
193,D17_L-8R10,-,1,0.10351966873706005
194,D29_L-17R13,-,1,0.10351966873706005
195,D23_L-2R22,-,1,0.10351966873706005
196,D20_L-8R13,-,1,0.10351966873706005
197,D24_L-13R12,-,1,0.10351966873706005
198,D17_L-4R14,-,1,0.10351966873706005
199,D24_L-16R9,-,1,0.10351966873706005
200,D12_L-10R3,-,1,0.10351966873706005
201,D21_L-8R14,-,1,0.10351966873706005
202,D16_L-4R13,-,1,0.10351966873706005
203,D28_L-15R14,-,1,0.10351966873706005
204,D23_L-10R14,-,1,0.10351966873706005
205,D13_L-8R6,-,1,0.10351966873706005
206,D14_L-5R10,-,1,0.10351966873706005
207,D21_L-17R5,-,1,0.10351966873706005
208,D27_L-16R12,-,1,0.10351966873706005
209,D18_L-6R13,-,1,0.10351966873706005
210,D14_L-4R11,-,1,0.10351966873706005
211,D26_L-20R7,-,1,0.10351966873706005
212,D16_L-8R9,-,1,0.10351966873706005
213,D26_L-25R2,-,1,0.10351966873706005
214,D19_L-7R13,-,1,0.10351966873706005
215,D29_L-8R22,-,1,0.10351966873706005
216,D20_L-17R4,-,1,0.10351966873706005
217,D21_L-18R4,-,1,0.10351966873706005
218,D19_L-2R18,-,1,0.10351966873706005
219,D27_L-24R4,-,1,0.10351966873706005
220,D23_L-13R11,-,1,0.10351966873706005
221,D23_L-14R10,-,1,0.10351966873706005
222,D14_L-8R7,-,1,0.10351966873706005
223,D22_L-10R13,-,1,0.10351966873706005
224,D24_L-8R17,-,1,0.10351966873706005
225,D30_L-20R11,-,1,0.10351966873706005
226,D26_L-21R6,-,1,0.10351966873706005
227,D30_L-27R4,-,1,0.10351966873706005
228,D20_L-11R10,-,1,0.10351966873706005
229,D21_L-12R10,-,1,0.10351966873706005
230,D28_L-23R6,-,1,0.10351966873706005
231,D24_L-17R8,-,1,0.10351966873706005
232,D13_L-4R10,-,1,0.10351966873706005
233,D27_L-20R8,-,1,0.10351966873706005
234,D17_L-5R13,-,1,0.10351966873706005
